,B cell,T cell,ciliated columnar cell of tracheobronchial tree,classical monocyte,leukocyte,lung endothelial cell,myeloid cell,natural killer cell,stromal cell
65,0.0576036866359447,0.016129032258064516,0.03917050691244239,0.3686635944700461,0.1774193548387097,0.14055299539170507,0.0,0.02304147465437788,0.1774193548387097
66,0.0006396929473852551,0.007756276987046218,0.18575083959699346,0.010155125539740925,0.23284823284823286,0.4361906284983208,0.0917959379497841,0.0018391172237326083,0.0330241484087638
67,0.06098557037843724,0.06316362646338143,0.0020419275796351756,0.05091206098557038,0.06956166621290498,0.11761502858698611,0.005445140212360468,0.03961339504492241,0.5906615845358018
68,0.2205935577271082,0.05600796235975389,0.1981541802388708,0.025153818313427435,0.01520086862106406,0.06858487151646761,0.015019905899384726,0.04044516829533116,0.3608396670285921
69,0.002353793228317943,0.021184139054861488,0.011859496650371176,0.28118776027521275,0.19147202607278652,0.2120224515661778,0.012221618685497012,0.05305087814593518,0.2146478363208401
70,0.12232594321275768,0.05163360560093349,0.16948658109684947,0.13448074679113187,0.21256320497860753,0.0016530532866588876,0.013613380007779074,0.05007779074290159,0.24416569428238039
71,0.17090777837935392,0.12741382421945496,0.238585092943512,0.13950550442158455,0.0005414185165132648,0.20158816098177224,0.019671539433315285,0.07634001082837033,0.025446670276123445
72,0.04215960421596042,0.011830501183050119,0.2712411271241127,0.003871800387180039,0.2695203269520327,0.3751344375134438,0.0,0.02387610238761024,0.0023661002366100236
73,0.0005589714924538849,0.048071548351034096,0.18166573504751257,0.12465064281721633,0.05701509223029626,0.012856344326439352,0.2839575181665735,0.1520402459474567,0.13918390162101732
74,0.015222906850308082,0.24175425878941645,0.1768756795940558,0.2384922073214933,0.07430228343602754,0.007249003262051468,0.05146792316056542,0.10257339615802827,0.09206234142805364
75,0.06955380577427822,0.07575757575757576,0.0007158196134574087,0.07086614173228346,0.02660462896683369,0.30434263898830827,0.02028155571462658,0.0005965163445478406,0.43128131710808876
76,0.023616048755713562,0.0010792280345352971,0.29907313357034027,0.15248857287963433,0.059801929913661754,0.33049771457592686,0.010982732351447436,0.11934992381919757,0.003110716099542915
77,0.013559322033898305,0.08898305084745763,0.4021186440677966,0.19194915254237288,0.09576271186440678,0.0,0.0,0.11779661016949153,0.08983050847457627
78,0.28886091881686593,0.12649465072372562,0.1919446192573946,0.2567652611705475,0.0018879798615481435,0.08055380742605413,0.0012586532410320957,0.0018879798615481435,0.05034612964128383
79,0.17493575805495157,0.01699940699743032,0.0029650128483890096,0.0005930025696778019,0.10733346511168215,0.24925874678790275,0.12235619687685313,0.04230084997034987,0.2832575607827634
80,0.005723905723905724,0.15673400673400673,0.1749158249158249,0.21363636363636362,0.16346801346801346,0.02727272727272727,0.1595959595959596,0.0003367003367003367,0.09831649831649832
81,0.04114599207558671,0.018083917504825766,0.0023366859697246775,0.0007111652951335975,0.5928070710149345,0.04673371939449355,0.27958955602966573,0.004266991770801585,0.014324900944833891
82,0.022234372152360123,0.022963367960634227,0.00018224895206852561,0.138691452524148,0.030435574995443776,0.04228175687989794,0.22799343903772554,0.4098778932021141,0.1053398942956078
83,0.003323363243602526,0.22017281488866733,0.08773678963110668,0.261881023595879,0.05982053838484546,0.21286141575274178,0.0068128946493851775,0.07510800930541708,0.07228315054835494
84,0.0,0.0,0.09154929577464789,0.04929577464788732,0.056338028169014086,0.11267605633802817,0.20422535211267606,0.2676056338028169,0.21830985915492956
85,0.007698229407236336,0.10344495765973825,0.0011547344110854503,0.04840261739799846,0.4869130100076982,0.0005773672055427252,0.3418013856812933,0.006254811393379522,0.0037528868360277136
86,0.008988764044943821,0.27752808988764044,0.010112359550561797,0.01348314606741573,0.0,0.6,0.0,0.07303370786516854,0.016853932584269662
87,0.06927175843694494,0.4659561870929544,0.0,0.09532267613972766,0.08111308466548253,0.04322084073416223,0.08348134991119005,0.03848431024274719,0.123149792776791
88,0.07520775623268698,0.09632963988919667,0.1801939058171745,0.1281163434903047,0.1025623268698061,0.1448753462603878,0.030470914127423823,0.21246537396121884,0.029778393351800554
89,0.20595223208703264,0.00012504689258471927,0.009878704514192822,0.036638739527322745,0.5223208703263724,0.07121420532699763,0.06946354883081156,0.0664624234087783,0.017944229085907214
90,0.5166010129431626,0.07974113674732695,0.012324141812042768,0.03747889701744513,0.13562183455261678,0.03033202025886325,0.1513787281935847,0.0034327518289251546,0.03308947664603264
91,0.018777268459711713,0.20903517976473188,0.01540840558899873,0.027668857347986967,0.26343403103772023,0.007124316562655326,0.0008284089026343403,0.41900922295244936,0.0387143093831115
92,0.3658233566749492,0.11938107070250734,0.039078382651908744,0.016263835554551614,0.001581206234470296,0.00790603117235148,0.0734131466004066,0.3393946238988028,0.037158346510051954
93,0.0020331106593087424,0.11211153064188208,0.12779552715654952,0.14522218995062444,0.09729886726691839,0.2744699390066802,0.07987220447284345,0.09875108916642462,0.062445541678768514
94,0.05033861248866848,0.14248386924758705,0.052578254146003305,0.08121367247907002,0.15677491601343785,0.0,0.3886844771503226,0.0636164880285821,0.06430971044632859
95,0.4610420273886353,0.024712734141350542,0.0025184951991185267,0.2708956398551865,0.09633244136628365,0.037462616086888084,0.0437588540846844,0.020777585392727844,0.04249960648512514
96,0.11519045433685177,0.07939421753097751,0.0036714089031665903,0.1413492427719137,0.048187241854061494,0.17439192290041303,0.3519963285910968,0.002294630564479119,0.08352455254703993
97,0.040471425394707584,0.0,0.7138092061374249,0.03446742272626195,0.009339559706470981,0.08094285078941517,0.009784300644874361,0.06871247498332221,0.042472759617522796
98,0.019526017516743946,0.017413704276146316,0.0657908294693457,0.0036579082946934568,0.11020092735703246,0.12076249356002061,0.31282843894899537,0.23987635239567234,0.10994332818134982
99,0.0001737619461337967,0.00040544454097885896,0.02664349840718216,0.003764842166232262,0.08879235447437012,0.051259774109470024,0.3746307558644657,0.4401969302056183,0.014132638285548798
